Scheduled_dt,avg_delay,median_delay,std_delay,n_obs
2017-06-22 05:00:00,2.35,1.3333333333333335,4.037223752436833,32
2017-06-22 05:30:00,2.4322222222222223,0.8833333333333333,5.059329861378129,30
2017-06-22 06:00:00,1.5902777777777777,0.6166666666666667,4.121974359338934,36
2017-06-22 06:30:00,2.4785024154589372,1.4333333333333333,4.253377263903989,69
2017-06-22 07:00:00,2.641198501872659,2.35,4.157619032814086,89
2017-06-22 07:30:00,2.4852233676975946,1.9333333333333333,6.499945635584915,97
2017-06-22 08:00:00,3.25497311827957,2.3666666666666667,6.312949646739676,124
2017-06-22 08:30:00,4.965343915343915,3.65,7.339612040360051,126
2017-06-22 09:00:00,5.252475247524752,3.966666666666667,6.036987100891109,101
2017-06-22 09:30:00,4.283156028368794,3.3833333333333333,5.9209041288465345,94
2017-06-22 10:00:00,2.1650183150183153,1.7833333333333334,5.865404985830815,91
2017-06-22 10:30:00,4.676086956521739,2.6416666666666666,11.744320921071488,92
2017-06-22 11:00:00,5.60936329588015,5.15,9.379743229406499,89
2017-06-22 11:30:00,7.577891156462585,6.533333333333333,8.54776377832378,98
2017-06-22 12:00:00,9.381904761904762,8.716666666666667,8.439417751126081,105
2017-06-22 12:30:00,17.39909090909091,12.316666666666666,18.79939227827417,110
2017-06-22 13:00:00,16.392857142857142,12.058333333333334,15.501222579941931,112
2017-06-22 13:30:00,16.951159420289855,12.466666666666667,17.137498743001267,115
2017-06-22 14:00:00,13.842517006802721,11.708333333333332,14.172092981881947,98
2017-06-22 14:30:00,14.393910256410257,9.775,15.643024241843985,104
2017-06-22 15:00:00,16.669607843137257,14.033333333333333,13.72338712820278,119
2017-06-22 15:30:00,20.64480122324159,18.6,17.197408153790633,109
2017-06-22 16:00:00,19.059126984126983,14.816666666666666,17.153561937476926,126
2017-06-22 16:30:00,19.066329966329967,14.866666666666667,16.004983807808028,99
2017-06-22 17:00:00,17.197849462365593,12.983333333333333,16.662427581521822,93
2017-06-22 17:30:00,22.16952861952862,19.716666666666665,15.854929603945095,99
2017-06-22 18:00:00,16.156737588652483,12.925,13.41675055499252,94
2017-06-22 18:30:00,21.078930817610065,18.808333333333334,15.87413761385254,106
2017-06-22 19:00:00,19.201612903225808,15.866666666666667,16.407494874926815,93
2017-06-22 19:30:00,18.843333333333334,15.65,15.627740451035725,55
2017-06-22 20:00:00,17.597014925373134,13.883333333333333,15.817028267351978,67
2017-06-22 20:30:00,15.223842592592591,11.908333333333333,15.401347883818833,72
2017-06-22 21:00:00,16.22888888888889,11.916666666666666,13.010238004329242,45
2017-06-22 21:30:00,18.866666666666667,13.966666666666667,13.669719945421097,43
2017-06-22 22:00:00,16.972395833333334,14.883333333333333,13.232110131013318,32
2017-06-22 22:30:00,21.90681818181818,24.45,15.302179928296507,22
2017-06-22 23:00:00,12.225396825396826,7.016666666666667,12.318833389759606,21
2017-06-22 23:30:00,9.684666666666667,5.85,10.213222094694482,25
2017-06-23 00:00:00,5.53921568627451,4.4,3.850906013418532,17
2017-06-23 00:30:00,4.705,4.541666666666666,4.525118653738193,20
2017-06-23 01:00:00,1.9407407407407407,1.4833333333333334,1.9622321315969742,9
2017-06-23 01:30:00,2.810416666666667,3.0,2.05202063597718,8
2017-06-23 02:00:00,3.4025641025641025,1.6666666666666667,4.818544646168852,13
2017-06-23 02:30:00,-0.5796296296296295,2.7,7.533687204897384,9
2017-06-23 03:00:00,2.2783333333333333,2.05,2.9584681763739296,10
2017-06-23 03:30:00,2.837121212121212,0.44166666666666665,8.18833686593991,22
2017-06-23 04:00:00,14.831720430107527,5.266666666666667,18.513460245853313,31
2017-06-23 04:30:00,10.031666666666666,2.225,17.274513813285168,20
